PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
bQ5yf,4r1k1/5r1p/6pQ/3p4/p2q4/8/6P1/4R2K w - - 0 38,d8e8 e1e8 f7f8 e8f8,686,96,88,701,endgame killBoxMate mate mateIn2 short,https://lichess.org/yh6MbFJV/black#74,
x9kBb,1k1r4/pnp2p2/1p2p2p/4P1p1/2P3P1/qPQ1R2P/P4P1B/1K1R4 b - - 0 29,h1d1 d8d1 c3c1 d1c1,690,86,93,576,killBoxMate mate mateIn2 middlegame queensideAttack short,https://lichess.org/q8XWZEF4#57,
TgXtI,r5k1/p4r1p/1p1Rp1pQ/2p1P3/P7/2q3P1/3R1P1P/6K1 w - - 0 30,f3c3 d6d8 a8d8 d2d8 f7f8 d8f8,698,89,95,1172,endgame killBoxMate long mate mateIn3,https://lichess.org/Ap0dJGzC/black#58,
TZ2y2,4r1k1/5pp1/7p/1p1R4/3P4/1P1Q1PBq/5P1P/6K1 b - - 0 31,d6d5 e8e1 d3f1 e1f1,700,100,95,1074,endgame killBoxMate mate mateIn2 short,https://lichess.org/tZauVAzY#61,
WHhzj,2r3k1/1b3r1p/p3p1pQ/5p2/3R4/2N2P2/Pq4PP/3R2K1 w - - 0 29,b6b2 d4d8 c8d8 d1d8 f7f8 d8f8,707,103,95,1305,killBoxMate long mate mateIn3 middlegame,https://lichess.org/EkorQRbx/black#56,
u0g8N,3r4/4k3/1p3R2/p5Q1/8/q1P4P/P1P3P1/1K6 b - - 10 52,f4g5 d8d1 g5c1 d1c1,717,83,99,1373,endgame killBoxMate mate mateIn2 short,https://lichess.org/Sprrj6Y3#103,
cCOrF,r5k1/ppp2r1p/6pQ/4R3/1P1p1n2/P2P1q2/7P/4R1K1 w - - 4 25,h5f4 e5e8 a8e8 e1e8 f7f8 e8f8,723,80,99,1254,killBoxMate long mate mateIn3 middlegame,https://lichess.org/v97dHnLa/black#48,
i5Qs0,7k/2p3p1/p6p/4PQ2/2pP2P1/R3rPBq/5R1P/6K1 b - - 0 35,a1a3 e3e1 f2f1 e1f1,742,81,98,723,endgame killBoxMate mate mateIn2 short,https://lichess.org/GxlOpaFX#69,
ROkQS,2r5/1k1n1pp1/1p1Q4/6p1/P2N4/2r2PPq/5R1P/1R4K1 b - - 4 32,b4d6 c3c1 b1c1 c8c1 f2f1 c1f1,745,90,97,497,killBoxMate long mate mateIn3 middlegame,https://lichess.org/XXSgvIKF#63,
uLmdu,6k1/b1p2pqp/p5pQ/1p1p1b2/1P6/P1P2P1P/6P1/4R2K w - - 3 35,f6g7 e1e8 g7f8 e8f8,754,95,95,863,endgame killBoxMate kingsideAttack mate mateIn2 short,https://lichess.org/cWhOiszU/black#68,
Xbvv0,6k1/3p3p/b5pQ/pp6/P1q5/K1P1R3/1P3rPP/8 w - - 0 36,b6b5 e3e8 f2f8 e8f8,756,92,96,525,endgame killBoxMate mate mateIn2 short,https://lichess.org/IBtD6sBf/black#70,
sX7Xe,6kr/5pp1/3p4/P7/3Q4/2P2qP1/5B2/R3R1K1 b - - 2 31,e3f2 h8h1,780,89,96,999,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/18ThGG4m#61,
