PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
rNaQA,5R2/1p6/p3N1pk/4p2p/3bP3/5P1P/r7/5K2 w - - 0 31,b2a2 f8h8,730,77,100,203,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/vVSMogZa/black#60,
82jyx,8/6p1/B6p/r7/P2pk3/4n1PK/R6P/4R3 b - - 0 38,b5a6 a5h5,744,99,95,784,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/nVgfws8l#75,
E84Nc,3r4/8/5p2/kppNp1pp/8/5R1P/3K1PP1/8 w - - 2 36,f8d8 f3a3,747,81,96,312,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/Ysb1FkcW/black#70,
NU3d6,Q7/2pk1q2/1R1p4/1p4p1/8/3P2P1/1PP1nPPK/8 b - - 0 30,a6b6 f7h5,769,80,100,206,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/1Xilbw4B#59,
FQwze,2r3r1/3kp3/p2p2P1/1p1B2p1/4P3/8/PP2n1PK/4RR2 b - - 0 23,h1h2 g8h8,770,118,100,71,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/0W1gEvhh#45,
52Tly,r2q1r2/pp2Nppk/3n4/8/3R4/8/PP3PPP/2K4R w - - 0 19,h8h7 d4h4,777,78,100,181,anastasiaMate mate mateIn1 middlegame oneMove,https://lichess.org/S56HXUej/black#36,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
sxlYJ,7k/8/2p1N2p/8/P3R2P/4n1PK/8/1r6 b - - 4 39,g4e4 b1h1,782,85,100,109,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/gFMnWjHf#77,
zVlCK,r4r2/p3Nppk/8/q1p1p3/8/2P3P1/4R3/1R3K2 w - - 0 26,h8h7 e2h2,789,81,100,102,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/cGeS5Q2b/black#50,
FmOCc,4Q3/pp6/2p1N1pk/3p4/5rq1/1P4P1/P1P5/6K1 w - - 4 38,g7h6 e8h8,793,78,100,501,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/cgaoXLOd/black#74,
twEwC,4r3/ppp3k1/3p2p1/3N4/2P3P1/8/PP2n1PK/5R2 b - - 3 27,e3d5 e8h8,813,80,98,502,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/Ggt5mDG9#53,
zSU6V,6r1/p2k2p1/4b3/3p1p2/P1p2P2/8/4nQPK/3RR3 b - - 0 35,h4f2 g8h8 f2h4 h8h4,815,78,98,828,anastasiaMate endgame mate mateIn2 short,https://lichess.org/muOdhWpv#69,
i5R2s,r4r2/ppp1Nppk/3p4/2q1p3/2B1P1b1/P2P4/1PP2R2/5K2 w - - 8 27,h8h7 f2h2 g4h3 h2h3,825,77,100,263,anastasiaMate mate mateIn2 middlegame short,https://lichess.org/Lc6wNEng/black#52,
yZafu,1r6/8/RpR5/3pk3/1P2n1PK/7P/8/8 b - - 0 47,h6c6 b8h8 c6h6 h8h6,831,82,100,112,anastasiaMate endgame mate mateIn2 short,https://lichess.org/sSmkOIsa#93,
p53m7,6r1/1Kp5/1p6/p1r5/8/4N1pk/8/5R2 w - - 14 69,g4h3 f1h1,836,87,100,156,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/lfJOJPZ6/black#136,
i8uTQ,5rk1/pp3pp1/8/3NPR2/3rn3/8/6KP/8 w - - 1 36,c4d4 d5e7 g8h7 f5h5,841,78,98,1978,anastasiaMate endgame mate mateIn2 short,https://lichess.org/NI55tBez/black#70,
Edgab,8/1R6/P4pkp/2N1r3/1P6/8/4n1PK/8 b - - 0 52,a5a6 e5h5,854,100,100,51,anastasiaMate endgame master mate mateIn1 oneMove,https://lichess.org/J5ejbYCj#103,
sCJXF,r5k1/1q4pp/p3pr2/Pp1p4/1P1PB3/1Q2n1PK/1B5P/R1R5 b - - 0 26,d3e4 f6h6,857,123,100,47,anastasiaMate mate mateIn1 middlegame oneMove,https://lichess.org/NEuQsu6c#51,
ZU3um,5rk1/pp3pp1/6p1/3Nn3/8/6R1/P5PK/8 w - - 1 32,d3e5 d5e7 g8h7 g3h3,864,114,100,60,anastasiaMate endgame mate mateIn2 short,https://lichess.org/tUSz64Ri/black#62,
71Mky,r3qr2/ppp1Nppk/8/1n6/8/3R4/PPP2PPP/2K1R3 w - - 0 20,h8h7 d3h3,868,79,100,133,anastasiaMate mate mateIn1 middlegame oneMove,https://lichess.org/XGrtWJzf/black#38,
NvPKO,5k2/1R4p1/3Np1P1/8/4Pr2/2n5/6P1/6K1 b - - 0 29,b6b7 c3e2 g1h2 f4h4,873,78,100,542,anastasiaMate endgame mate mateIn2 short,https://lichess.org/DozYdEzP#57,
OKtSZ,r1b5/p1p1Q1p1/1p4k1/3Ppr2/3n4/3PB3/PPP3P1/R5KR b - - 3 19,g5e3 d4e2 g1h2 f5h5 e7h4 h5h4,876,79,100,172,anastasiaMate kingsideAttack long mate mateIn3 middlegame,https://lichess.org/UywEf9Hf#37,
cxNhs,5rk1/5pp1/2N1p3/2R4p/3P4/1P2nPP1/3q3P/R5K1 w - - 6 34,d5e3 c6e7 g8h7 c5h5,880,78,100,182,anastasiaMate endgame master mate mateIn2 short,https://lichess.org/EnILK7l7/black#66,
MV1I5,1r3rk1/5pp1/p2p2N1/2pB2R1/4Pp2/2PP4/5K2/1q6 w - - 0 33,b2b1q g6e7 g8h7 g5h5,889,81,95,1311,anastasiaMate endgame mate mateIn2 short,https://lichess.org/jvgLUMgh/black#64,
EnlHV,7k/1p2r3/8/3BnRPK/1p2PN2/1P1n4/8/8 b - - 16 58,e6f4 e7h7,897,79,96,2841,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/MTDDKanj#115,
aE14S,6k1/1p3p2/pQ1p2p1/3P1r2/1P3n2/2P5/1P4P1/6K1 b - - 6 42,d4b6 f4e2 g1h2 f5h5,904,76,100,202,anastasiaMate endgame mate mateIn2 short,https://lichess.org/AdNVtzzA#83,
hTDVU,1k2r1r1/1p6/1p6/3nN3/2RP3p/1P4P1/P4P1P/6K1 w - - 0 34,h5h4 e5d7 b8a7 c4a4,913,77,100,275,anastasiaMate endgame mate mateIn2 short,https://lichess.org/gCzmqVPs/black#66,
NUYVY,r4r2/1p2N1pk/3p4/8/3RP3/pP2Q3/P1P2q2/2K5 w - - 0 31,h8h7 e3h3 f2h4 h3h4,916,90,97,426,anastasiaMate endgame mate mateIn2 short,https://lichess.org/5G1v3xWK/black#60,
MiUxF,r7/1ppk4/p2p4/3Bp3/6b1/3P4/PPP1nRPK/5R2 b - - 0 22,h1h2 a8h8,921,83,100,206,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/EBcxNX3k#43,
z3TIi,5rk1/5pp1/p1N1p1p1/8/8/2q2P1P/5QP1/6K1 w - - 0 29,b2c3 c6e7 g8h7 f2h4,929,85,100,70,anastasiaMate endgame master mate mateIn2 short,https://lichess.org/Ew7kNLYF/black#56,
