PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
22CLt,6k1/5p1p/5PpP/1p3bP1/1Pp2b2/2Pr4/RK6/B3q3 w - - 0 41,e2e1q a2a8 f4b8 a8b8 f5c8 b8c8 d3d8 c8d8 e1e8 d8e8,586,123,72,878,endgame mate mateIn5 veryLong,https://lichess.org/PeotlHPR/black#80,
qu965,5nrk/5p1p/5Pr1/3pPpBQ/2pP1P1R/p5R1/P2q2BK/3b4 w - - 4 49,a4d1 h5h7 f8h7 h4h7 h8h7 g3h3 d1h5 h3h5 g6h6 h5h6,899,92,86,1815,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/FZx61A3l/black#96,
fHVWN,7k/1p1r1q1p/2p2Pp1/p2b4/3B1Q2/P5KP/2P1r3/8 w - - 5 35,c4d5 f4b8 d7d8 b8d8 e2e8 d8e8 f7e8 f6f7 e8e5 d4e5,970,89,86,2122,advancedPawn discoveredAttack endgame mate mateIn5 veryLong,https://lichess.org/dNLezrhC/black#68,
wCB5e,k3r2r/pp2P3/8/8/5Bp1/5bP1/PP3P1P/2R1R1K1 b - - 2 28,f1e1 h8h2 c1c8 e8c8 g1h2 c8h8 f4h6 h8h6 h2g1 h6h1,981,85,81,1048,endgame mate mateIn5 veryLong,https://lichess.org/r1UtUPEa#55,
yLaAh,5rk1/1p3ppp/p3p3/1q6/1P6/P2r1Q2/6PP/2R2R1K w - - 6 30,d8d3 f3f7 f8f7 c1c8 d3d8 c8d8 b5e8 d8e8 f7f8 f1f8,988,87,87,1942,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/JW3oISX7/black#58,
o5qbw,5rk1/5ppp/1p2p3/1q1r4/8/1P3QPP/2R2R1K/8 w - - 5 35,c5b5 f3f7 f8f7 c2c8 d5d8 c8d8 b5e8 d8e8 f7f8 f2f8,993,83,86,1841,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/zgqQTVO6/black#68,
BZm6z,5rk1/2p2ppp/R2p4/3Pp3/2P3Pq/3bPQ1P/1r6/5RK1 w - - 0 22,g6d3 f3f7 f8f7 a6a8 b2b8 a8b8 h4d8 b8d8 f7f8 f1f8,999,85,82,1414,kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/tLn7tyF6/black#42,
v31fd,1r1q3k/1b4p1/p1pbprB1/8/1PPPQ3/p7/P4PPP/1R4K1 w - - 0 26,g8h8 e4h4 h8g8 h4h7 g8f8 h7h8 f8e7 h8g7 f6f7 g7f7,1000,87,80,1241,deflection kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/OXhtP8xm/black#50,
8D3K1,7r/5p2/1N1R1pk1/2n1pN1r/2B1P3/P1P2PP1/1P4K1/8 b - - 0 41,d2d6 h5h2 g2f1 h2h1 f1e2 h8h2 e2e3 h1e1 c4e2 e1e2,1005,87,90,3253,mate mateIn5 middlegame veryLong,https://lichess.org/dPOXMSLM#81,
aOVXO,1k6/1P6/1K6/7p/5p2/6P1/8/8 w - - 0 47,f5f4 g3f4 h5h4 f4f5 h4h3 f5f6 h3h2 f6f7 h2h1q f7f8q,1019,88,86,1183,advancedPawn endgame mate mateIn5 pawnEndgame promotion quietMove veryLong,https://lichess.org/qwoH47ra/black#92,
iwHRd,r6r/1pp1kpp1/p1p4q/2b1P3/4PB2/6P1/PPP3PN/R2QRN1K b - - 0 17,c1f4 h6h2 f1h2 h8h2 h1h2 a8h8 f4h6 h8h6 d1h5 h6h5,1024,87,91,3039,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Xt81CKBs#33,Ruy_Lopez Ruy_Lopez_Exchange_Variation
iGfoh,4rqrk/3b2p1/3p1pPp/ppp2P1Q/7R/2PP3R/PP3KPP/8 w - - 7 29,c8d7 h5h6 g7h6 h4h6 f8h6 h3h6 h8g7 h6h7 g7f8 h7f7,1034,83,83,1823,kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/WboB3giE/black#56,
QvDRy,6bk/7p/p6q/1p2p1N1/5n2/P1R3Q1/1P3KP1/3r4 w - - 3 37,e6g8 g5f7 g8f7 c3c8 d1d8 c8d8 f7e8 d8e8 h6f8 e8f8,1036,84,89,2758,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/zEkCXNY4/black#72,
NrgKx,2R5/P7/7p/4pppk/2n5/5PBK/r4P1P/8 b - - 2 35,a8c8 g5g4 f3g4 f5g4 h3g2 c4e3 g2h1 a2a1 c8c1 a1c1,1043,82,90,1095,endgame exposedKing mate mateIn5 pin veryLong,https://lichess.org/HcPJbZ4C#69,
Sj5PL,5rk1/R4ppp/1p6/4r3/7P/2bq2P1/1B3Q2/K4R2 w - - 1 32,d2c3 f2f7 f8f7 a7a8 d3d8 a8d8 e5e8 d8e8 f7f8 f1f8,1052,83,83,1276,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Vikshqvx/black#62,
1yKYA,2rq3k/6p1/3bprB1/p2p2p1/1pnP1P2/P1B1P3/1P2Q2P/R5K1 w - - 0 25,g8h8 e2h5 h8g8 h5h7 g8f8 h7h8 f8e7 h8g7 f6f7 g7f7,1055,78,99,2104,deflection kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/C7sGSj9k/black#48,
FojuG,rn3rk1/pp3ppp/4p3/1bR5/5Q2/3q4/P2N2PP/4KR2 w - - 1 20,d7b5 f4f7 f8f7 c5c8 d3d8 c8d8 b5e8 d8e8 f7f8 f1f8,1060,83,74,1095,kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/HLmjuIZq/black#38,
YNwFo,r2qk3/p1pb2p1/2p1p3/3p1p2/1P1P1P2/2PB1Pp1/P2N2P1/R2QR2K b q - 0 17,g1h1 d8h4 h1g1 h4h2 g1f1 h2h1 f1e2 h1g2 e2e3 g2f2,1065,82,88,2039,deflection kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/8h24fMv1#33,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
eYtxb,5r1k/3R2p1/4pq1p/8/4Q3/8/r1P2PPP/5RK1 b - - 1 27,d1d7 f6f2 f1f2 a2a1 d7d1 a1d1 e4e1 d1e1 f2f1 f8f1,1073,84,83,1546,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/VG3IzKKn#53,
