PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
TWRdc,r1bqk2r/pp3p2/2p4p/6p1/1b2n3/2N3B1/PP3PPP/R2QKB1R w KQkq - 0 12,d7c6 d1d8 e8d8 e1c1,1191,83,87,992,castling crushing discoveredAttack middlegame short,https://lichess.org/OlsDEqLD/black#22,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Declined
U2aQG,r3kbQ1/2q2pp1/pnb1p3/2N1p1P1/2p5/3P4/PP4PP/R1B2RK1 b q - 0 17,e4c5 e8c8 g8f8 d8f8,1208,84,86,469,castling crushing middlegame short,https://lichess.org/J08fcqbU#33,Sicilian_Defense Sicilian_Defense_Closed
aCnNR,r5k1/1b2q1p1/7p/p1Bp1r2/1p2N3/P1Pn3P/BP2Q1P1/R3K3 w Q - 0 26,e5d3 e2d3 e7e6 e1c1,1211,84,76,678,advantage castling defensiveMove hangingPiece middlegame pin short,https://lichess.org/fQaas1V9/black#50,
rOZop,2r3k1/pQ3ppp/5n2/1N2r3/qP3Bb1/8/6PP/1R2K2R w K - 0 21,e8e5 f4e5 c8e8 e1g1,1215,84,84,947,advantage castling defensiveMove hangingPiece middlegame short,https://lichess.org/5Cx81Hu5/black#40,
92t7C,r1bqk2r/pp3ppp/2p1p3/8/1bP1n3/2N1B3/PP3PPP/R2QKB1R w KQkq - 0 9,d7c6 d1d8 e8d8 e1c1,1221,82,79,729,castling crushing discoveredAttack master opening short,https://lichess.org/mSNWrilS/black#16,French_Defense French_Defense_Steiner_Variation
Rgg40,5r2/p6p/3kpnp1/8/8/P6B/1r2PP1P/R3K1R1 w Q - 0 24,d7d6 e1c1 d6e7 c1b2,1261,85,43,441,castling crushing discoveredAttack endgame short,https://lichess.org/3GZSfp2C/black#46,
BeR4j,r3kbnr/pp3pp1/7p/4P3/3N2QP/8/PP3P2/R3KB1q w Qkq - 0 15,d5h1 e1c1 h1f1 d1f1,1269,83,83,954,castling crushing master middlegame short,https://lichess.org/UJz39Aqk/black#28,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
TiOS8,2r3k1/pp5p/1qn1p1pB/3p1bN1/8/1PP5/P2QBPPP/b3K2R w K - 2 21,e8c8 e1g1 a1c3 d2c3,1286,83,77,837,advantage castling middlegame short trappedPiece,https://lichess.org/Vw8Wl7qV/black#40,
