PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
fImTO,6k1/1p3ppp/p7/q6P/8/2p4P/8/4R1K1 w - - 0 39,d5a5 e1e8,503,99,100,48,backRankMate endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/rmtlhGXo/black#76,
9ukvE,1kr5/1p3p2/pQ1p3r/4p3/4Pp2/3R4/PP3P2/K1R5 b - - 0 32,d1c1 c8c1,530,97,100,248,backRankMate endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/kd7ASgaS#63,
SbNfk,r4r1k/2R3pp/4P1p1/3N4/pP1Q1PPb/P6P/7K/5q2 w - - 0 30,b5f1 d4g7,535,90,100,392,mate mateIn1 middlegame oneMove,https://lichess.org/m0N2K95g/black#58,
3vn9w,8/8/8/8/8/k7/4r3/KR6 b - - 36 76,c1b1 e2a2,572,88,100,91,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/x6kLSlQQ#151,
FyjHp,r2q1r1k/1pp2pp1/p2p1N2/2b1pQp1/2P1P3/P6P/1PP2PP1/R4RK1 w - - 0 15,h6g5 f5h7,578,83,100,124,mate mateIn1 middlegame oneMove,https://lichess.org/fJZjMurZ/black#28,Italian_Game Italian_Game_Two_Knights_Defense
MxBSL,r3r1k1/ppb3pp/3qpn2/1N1p4/3P4/PP3Q1P/5PP1/2B1RRK1 b - - 3 20,c3b5 d6h2,600,91,100,67,mate mateIn1 middlegame oneMove,https://lichess.org/z9zuxSlX#39,
JFkzV,4rr1k/p2qb1pp/3p4/1pp2N2/4n3/2Q1B3/PPP2PPP/R3R1K1 w - - 0 19,f6e4 c3g7,605,81,100,93,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/r9Lv1OB2/black#36,Philidor_Defense Philidor_Defense_Other_variations
yBF47,8/8/8/8/6p1/6kp/5Rb1/6K1 b - - 2 57,f4f2 h3h2,624,82,100,202,advancedPawn endgame mate mateIn1 oneMove,https://lichess.org/XI15rtFe#113,
hqHwV,2krr3/ppp2ppp/8/2B1q3/Q1P5/7P/P2PNPP1/1R2K2R b K - 0 16,a3c5 e5e2,628,83,100,95,mate mateIn1 middlegame oneMove,https://lichess.org/G92dIRQz#31,Scandinavian_Defense Scandinavian_Defense_Icelandic-Palme_Gambit
5CFqv,r1bqk2r/pp1p1ppp/8/2p1P2n/2B3P1/5Q2/PPP2P1P/RNb1K2R w KQkq - 0 11,g5c1 f3f7,633,81,100,280,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/Mo6HPQq5/black#20,Scotch_Game Scotch_Game_Benima_Defense
